baseline_id,image_name,perception_type,score_run_id,score
11,add_the_floor,lively,10,8
11,add_the_floor,beautiful,10,7
11,add_the_floor,wealthy,10,7
11,add_the_floor,depressing,10,3
11,add_the_floor,boring,10,3
11,add_some_grass,safe,1,7
11,add_some_grass,lively,1,8
11,add_some_grass,beautiful,1,7
11,add_some_grass,wealthy,1,7
11,add_some_grass,depressing,1,4
11,add_some_grass,boring,1,3
11,add_some_grass,safe,2,7
11,add_some_grass,lively,2,8
11,add_some_grass,beautiful,2,7
11,add_some_grass,wealthy,2,7
11,add_some_grass,depressing,2,3
11,add_some_grass,boring,2,4
11,add_some_grass,safe,3,7
11,add_some_grass,lively,3,8
11,add_some_grass,beautiful,3,7
11,add_some_grass,wealthy,3,7
11,add_some_grass,depressing,3,3
11,add_some_grass,boring,3,4
11,add_some_grass,safe,4,7
11,add_some_grass,lively,4,8
11,add_some_grass,beautiful,4,7
11,add_some_grass,wealthy,4,7
11,add_some_grass,depressing,4,3
11,add_some_grass,boring,4,4
11,add_some_grass,safe,5,7
11,add_some_grass,lively,5,8
11,add_some_grass,beautiful,5,7
11,add_some_grass,wealthy,5,7
11,add_some_grass,depressing,5,3
11,add_some_grass,boring,5,4
11,add_some_grass,safe,6,8
11,add_some_grass,lively,6,9
11,add_some_grass,beautiful,6,7
11,add_some_grass,wealthy,6,7
11,add_some_grass,depressing,6,3
11,add_some_grass,boring,6,4
11,add_some_grass,safe,7,7
11,add_some_grass,lively,7,8
11,add_some_grass,beautiful,7,7
11,add_some_grass,wealthy,7,7
11,add_some_grass,depressing,7,3
11,add_some_grass,boring,7,3
11,add_some_grass,safe,8,7
11,add_some_grass,lively,8,8
11,add_some_grass,beautiful,8,7
11,add_some_grass,wealthy,8,7
11,add_some_grass,depressing,8,3
11,add_some_grass,boring,8,4
11,add_some_grass,safe,9,7
11,add_some_grass,lively,9,8
11,add_some_grass,beautiful,9,7
11,add_some_grass,wealthy,9,7
11,add_some_grass,depressing,9,3
11,add_some_grass,boring,9,4
11,add_some_grass,safe,10,7
11,add_some_grass,lively,10,8
11,add_some_grass,beautiful,10,7
11,add_some_grass,wealthy,10,7
11,add_some_grass,depressing,10,3
11,add_some_grass,boring,10,3
11,add_a_hill,safe,1,7
11,add_a_hill,lively,1,8
11,add_a_hill,beautiful,1,7
11,add_a_hill,wealthy,1,7
11,add_a_hill,depressing,1,3
11,add_a_hill,boring,1,4
11,add_a_hill,safe,2,7
11,add_a_hill,lively,2,8
11,add_a_hill,beautiful,2,7
11,add_a_hill,wealthy,2,7
11,add_a_hill,depressing,2,3
11,add_a_hill,boring,2,4
11,add_a_hill,safe,3,8
11,add_a_hill,lively,3,8
11,add_a_hill,beautiful,3,7
11,add_a_hill,wealthy,3,7
11,add_a_hill,depressing,3,3
11,add_a_hill,boring,3,3
11,add_a_hill,safe,4,7
11,add_a_hill,lively,4,8
11,add_a_hill,beautiful,4,7
11,add_a_hill,wealthy,4,7
11,add_a_hill,depressing,4,3
11,add_a_hill,boring,4,4
11,add_a_hill,safe,5,8
11,add_a_hill,lively,5,8
11,add_a_hill,beautiful,5,7
11,add_a_hill,wealthy,5,7
11,add_a_hill,depressing,5,3
11,add_a_hill,boring,5,4
11,add_a_hill,safe,6,8
11,add_a_hill,lively,6,8
11,add_a_hill,beautiful,6,7
11,add_a_hill,wealthy,6,7
11,add_a_hill,depressing,6,3
11,add_a_hill,boring,6,3
11,add_a_hill,safe,7,7
11,add_a_hill,lively,7,8
11,add_a_hill,beautiful,7,7
11,add_a_hill,wealthy,7,7
11,add_a_hill,depressing,7,3
11,add_a_hill,boring,7,4
11,add_a_hill,safe,8,7
11,add_a_hill,lively,8,8
11,add_a_hill,beautiful,8,7
11,add_a_hill,wealthy,8,7
11,add_a_hill,depressing,8,3
11,add_a_hill,boring,8,4
11,add_a_hill,safe,9,7
11,add_a_hill,lively,9,8
11,add_a_hill,beautiful,9,7
11,add_a_hill,wealthy,9,7
11,add_a_hill,depressing,9,3
11,add_a_hill,boring,9,4
11,add_a_hill,safe,10,7
11,add_a_hill,lively,10,8
11,add_a_hill,beautiful,10,7
11,add_a_hill,wealthy,10,7
11,add_a_hill,depressing,10,3
11,add_a_hill,boring,10,4
11,add_a_house,safe,1,8
11,add_a_house,lively,1,9
11,add_a_house,beautiful,1,7
11,add_a_house,wealthy,1,8
11,add_a_house,depressing,1,3
11,add_a_house,boring,1,2
11,add_a_house,safe,2,7
11,add_a_house,lively,2,8
11,add_a_house,beautiful,2,7
11,add_a_house,wealthy,2,7
11,add_a_house,depressing,2,3
11,add_a_house,boring,2,4
11,add_a_house,safe,3,7
11,add_a_house,lively,3,8
11,add_a_house,beautiful,3,7
11,add_a_house,wealthy,3,7
11,add_a_house,depressing,3,3
11,add_a_house,boring,3,3
11,add_a_house,safe,4,7
11,add_a_house,lively,4,8
11,add_a_house,beautiful,4,7
11,add_a_house,wealthy,4,7
11,add_a_house,depressing,4,3
11,add_a_house,boring,4,4
11,add_a_house,safe,5,7
11,add_a_house,lively,5,8
11,add_a_house,beautiful,5,7
11,add_a_house,wealthy,5,7
11,add_a_house,depressing,5,3
11,add_a_house,boring,5,4
11,add_a_house,safe,6,7
11,add_a_house,lively,6,8
11,add_a_house,beautiful,6,7
11,add_a_house,wealthy,6,7
11,add_a_house,depressing,6,3
11,add_a_house,boring,6,4
11,add_a_house,safe,7,7
11,add_a_house,lively,7,8
11,add_a_house,beautiful,7,7
11,add_a_house,wealthy,7,7
11,add_a_house,depressing,7,3
11,add_a_house,boring,7,4
11,add_a_house,safe,8,7
11,add_a_house,lively,8,8
11,add_a_house,beautiful,8,7
11,add_a_house,wealthy,8,7
11,add_a_house,depressing,8,3
11,add_a_house,boring,8,4
11,add_a_house,safe,9,7
11,add_a_house,lively,9,8
11,add_a_house,beautiful,9,7
11,add_a_house,wealthy,9,7
11,add_a_house,depressing,9,3
11,add_a_house,boring,9,3
11,add_a_path,safe,1,7
11,add_a_path,lively,1,8
11,add_a_path,beautiful,1,7
11,add_a_path,wealthy,1,7
11,add_a_path,depressing,1,3
11,add_a_path,boring,1,4
11,add_a_path,safe,2,7
11,add_a_path,lively,2,8
11,add_a_path,beautiful,2,7
11,add_a_path,wealthy,2,7
11,add_a_path,depressing,2,3
11,add_a_path,boring,2,4
11,add_a_path,safe,3,7
11,add_a_path,lively,3,8
11,add_a_path,beautiful,3,7
11,add_a_path,wealthy,3,7
11,add_a_path,depressing,3,3
11,add_a_path,boring,3,4
11,add_a_path,safe,4,7
11,add_a_path,lively,4,8
11,add_a_path,beautiful,4,7
11,add_a_path,wealthy,4,7
11,add_a_path,depressing,4,3
11,add_a_path,boring,4,4
11,add_a_path,safe,5,7
11,add_a_path,lively,5,8
11,add_a_path,beautiful,5,7
11,add_a_path,wealthy,5,7
11,add_a_path,depressing,5,3
11,add_a_path,boring,5,3
11,add_a_path,safe,6,8
11,add_a_path,lively,6,9
11,add_a_path,beautiful,6,7
11,add_a_path,wealthy,6,7
11,add_a_path,depressing,6,3
11,add_a_path,boring,6,2
11,add_a_path,safe,7,7
11,add_a_path,lively,7,8
11,add_a_path,beautiful,7,7
11,add_a_path,wealthy,7,6
11,add_a_path,depressing,7,3
11,add_a_path,boring,7,3
11,add_a_path,safe,8,7
11,add_a_path,lively,8,8
11,add_a_path,beautiful,8,7
11,add_a_path,wealthy,8,7
11,add_a_path,depressing,8,3
11,add_a_path,boring,8,3
11,add_a_path,safe,9,7
11,add_a_path,lively,9,8
11,add_a_path,beautiful,9,7
11,add_a_path,wealthy,9,7
11,add_a_path,depressing,9,3
11,add_a_path,boring,9,4
11,add_a_path,safe,10,7
11,add_a_path,lively,10,8
11,add_a_path,beautiful,10,7
11,add_a_path,wealthy,10,7
11,add_a_path,depressing,10,3
11,add_a_path,boring,10,3
11,add_a_pole,safe,1,7
11,add_a_pole,lively,1,8
11,add_a_pole,beautiful,1,7
11,add_a_pole,wealthy,1,7
11,add_a_pole,depressing,1,3
11,add_a_pole,boring,1,4
11,add_a_pole,safe,2,7
11,add_a_pole,lively,2,8
11,add_a_pole,beautiful,2,7
11,add_a_pole,wealthy,2,7
11,add_a_pole,depressing,2,3
11,add_a_pole,boring,2,3
11,add_a_pole,safe,3,7
11,add_a_pole,lively,3,8
11,add_a_pole,beautiful,3,7
11,add_a_pole,wealthy,3,7
11,add_a_pole,depressing,3,3
11,add_a_pole,boring,3,3
11,add_a_pole,safe,4,7
11,add_a_pole,lively,4,8
11,add_a_pole,beautiful,4,7
11,add_a_pole,wealthy,4,7
11,add_a_pole,depressing,4,3
11,add_a_pole,boring,4,3
11,add_a_road,safe,1,7
11,add_a_road,lively,1,8
11,add_a_road,beautiful,1,7
11,add_a_road,wealthy,1,7
11,add_a_road,depressing,1,3
11,add_a_road,boring,1,3
11,add_a_road,safe,2,8
11,add_a_road,lively,2,9
11,add_a_road,beautiful,2,7
11,add_a_road,wealthy,2,7
11,add_a_road,depressing,2,2
11,add_a_road,boring,2,3
11,add_a_road,safe,3,7
11,add_a_road,lively,3,8
11,add_a_road,beautiful,3,7
11,add_a_road,wealthy,3,7
11,add_a_road,depressing,3,3
11,add_a_road,boring,3,3
11,add_a_road,safe,4,8
11,add_a_road,lively,4,9
11,add_a_road,beautiful,4,7
11,add_a_road,wealthy,4,7
11,add_a_road,depressing,4,3
11,add_a_road,boring,4,3
11,add_a_road,safe,5,7
11,add_a_road,lively,5,8
11,add_a_road,beautiful,5,7
11,add_a_road,wealthy,5,7
11,add_a_road,depressing,5,3
11,add_a_road,boring,5,4
11,add_a_road,safe,6,8
11,add_a_road,lively,6,9
11,add_a_road,beautiful,6,7
11,add_a_road,wealthy,6,7
11,add_a_road,depressing,6,3
11,add_a_road,boring,6,2
11,add_a_road,safe,7,7
11,add_a_road,lively,7,8
11,add_a_road,beautiful,7,7
11,add_a_road,wealthy,7,8
11,add_a_road,depressing,7,3
11,add_a_road,boring,7,4
11,add_a_road,safe,8,7
11,add_a_road,lively,8,8
11,add_a_road,beautiful,8,7
11,add_a_road,wealthy,8,7
11,add_a_road,depressing,8,3
11,add_a_road,boring,8,4
11,add_a_road,safe,9,7.5
11,add_a_road,lively,9,8
11,add_a_road,beautiful,9,7
11,add_a_road,wealthy,9,7
11,add_a_road,depressing,9,3
11,add_a_road,boring,9,3.5
11,add_a_road,safe,10,8
11,add_a_road,lively,10,9
11,add_a_road,beautiful,10,7
11,add_a_road,wealthy,10,7
11,add_a_road,depressing,10,3
11,add_a_road,boring,10,3
11,add_a_signboard,safe,1,7
11,add_a_signboard,lively,1,8
11,add_a_signboard,beautiful,1,7
11,add_a_signboard,wealthy,1,7
11,add_a_signboard,depressing,1,3
11,add_a_signboard,boring,1,3
11,add_a_signboard,safe,2,7
11,add_a_signboard,lively,2,8
11,add_a_signboard,beautiful,2,7
11,add_a_signboard,wealthy,2,7
11,add_a_signboard,depressing,2,3
11,add_a_signboard,boring,2,4
11,add_a_signboard,safe,3,7
11,add_a_signboard,lively,3,8
11,add_a_signboard,beautiful,3,7
11,add_a_signboard,wealthy,3,7
11,add_a_signboard,depressing,3,3
11,add_a_signboard,boring,3,4
11,add_a_signboard,safe,4,7
11,add_a_signboard,lively,4,8
11,add_a_signboard,beautiful,4,7
11,add_a_signboard,wealthy,4,7
11,add_a_signboard,depressing,4,3
11,add_a_signboard,boring,4,3
11,add_a_signboard,safe,5,7
11,add_a_signboard,lively,5,8
11,add_a_signboard,beautiful,5,7
11,add_a_signboard,wealthy,5,6
11,add_a_signboard,depressing,5,3
11,add_a_signboard,boring,5,4
11,add_a_signboard,safe,6,7
11,add_a_signboard,lively,6,8
11,add_a_signboard,beautiful,6,7
11,add_a_signboard,wealthy,6,7
11,add_a_signboard,depressing,6,3
11,add_a_signboard,boring,6,3
11,add_a_signboard,safe,7,7
11,add_a_signboard,lively,7,8
11,add_a_signboard,beautiful,7,7
11,add_a_signboard,wealthy,7,7
11,add_a_signboard,depressing,7,3
11,add_a_signboard,boring,7,4
11,add_a_signboard,safe,8,7
11,add_a_signboard,lively,8,8
11,add_a_signboard,beautiful,8,7
11,add_a_signboard,wealthy,8,7
11,add_a_signboard,depressing,8,3
11,add_a_signboard,boring,8,4
11,add_a_signboard,safe,9,7.5
11,add_a_signboard,lively,9,8
11,add_a_signboard,beautiful,9,7
11,add_a_signboard,wealthy,9,7
11,add_a_signboard,depressing,9,3
11,add_a_signboard,boring,9,3.5
11,add_a_signboard,safe,10,7
11,add_a_signboard,lively,10,8
11,add_a_signboard,beautiful,10,7
11,add_a_signboard,wealthy,10,7
11,add_a_signboard,depressing,10,3
11,add_a_signboard,boring,10,4
11,add_a_sidewalk,safe,1,8
11,add_a_sidewalk,lively,1,9
11,add_a_sidewalk,beautiful,1,7
11,add_a_sidewalk,wealthy,1,7
11,add_a_sidewalk,depressing,1,3
11,add_a_sidewalk,boring,1,3
11,add_a_sidewalk,safe,2,7
11,add_a_sidewalk,lively,2,8
11,add_a_sidewalk,beautiful,2,7
11,add_a_sidewalk,wealthy,2,7
11,add_a_sidewalk,depressing,2,3
11,add_a_sidewalk,boring,2,4
11,add_a_sidewalk,safe,3,7
11,add_a_sidewalk,lively,3,8
11,add_a_sidewalk,beautiful,3,7
11,add_a_sidewalk,wealthy,3,7
11,add_a_sidewalk,depressing,3,3
11,add_a_sidewalk,boring,3,4
11,add_a_sidewalk,safe,4,7
11,add_a_sidewalk,lively,4,8
11,add_a_sidewalk,beautiful,4,7
11,add_a_sidewalk,wealthy,4,7
11,add_a_sidewalk,depressing,4,3
11,add_a_sidewalk,boring,4,4
11,add_a_sidewalk,safe,5,7
11,add_a_sidewalk,lively,5,8
11,add_a_sidewalk,beautiful,5,7
11,add_a_sidewalk,wealthy,5,7
11,add_a_sidewalk,depressing,5,3
11,add_a_sidewalk,boring,5,4
11,add_a_sidewalk,safe,6,7
11,add_a_sidewalk,lively,6,8
11,add_a_sidewalk,beautiful,6,7
11,add_a_sidewalk,wealthy,6,7
11,add_a_sidewalk,depressing,6,3
11,add_a_sidewalk,boring,6,4
11,add_a_sidewalk,safe,7,8
11,add_a_sidewalk,lively,7,9
11,add_a_sidewalk,beautiful,7,7
11,add_a_sidewalk,wealthy,7,8
11,add_a_sidewalk,depressing,7,3
11,add_a_sidewalk,boring,7,2
11,add_a_sidewalk,safe,8,7
11,add_a_sidewalk,lively,8,8
11,add_a_sidewalk,beautiful,8,7
11,add_a_sidewalk,wealthy,8,7
11,add_a_sidewalk,depressing,8,3
11,add_a_sidewalk,boring,8,4
11,add_a_sidewalk,safe,9,7
11,add_a_sidewalk,lively,9,8
11,add_a_sidewalk,beautiful,9,7
11,add_a_sidewalk,wealthy,9,7
11,add_a_sidewalk,depressing,9,3
11,add_a_sidewalk,boring,9,4
11,add_a_tree,safe,1,7
11,add_a_tree,lively,1,8
11,add_a_tree,beautiful,1,7
11,add_a_tree,wealthy,1,7
11,add_a_tree,depressing,1,3
11,add_a_tree,boring,1,3
11,add_a_tree,safe,2,7
11,add_a_tree,lively,2,8
11,add_a_tree,beautiful,2,7
11,add_a_tree,wealthy,2,7
11,add_a_tree,depressing,2,3
11,add_a_tree,boring,2,4
11,add_a_tree,safe,3,7
11,add_a_tree,lively,3,8
11,add_a_tree,beautiful,3,7
11,add_a_tree,wealthy,3,6
11,add_a_tree,depressing,3,3
11,add_a_tree,boring,3,4
11,add_a_tree,safe,4,7
11,add_a_tree,lively,4,8
11,add_a_tree,beautiful,4,7
11,add_a_tree,wealthy,4,7
11,add_a_tree,depressing,4,3
11,add_a_tree,boring,4,3
11,add_a_tree,safe,5,7
11,add_a_tree,lively,5,8
11,add_a_tree,beautiful,5,7
11,add_a_tree,wealthy,5,7
11,add_a_tree,depressing,5,3
11,add_a_tree,boring,5,4
11,add_a_tree,safe,6,7
11,add_a_tree,lively,6,8
11,add_a_tree,beautiful,6,7
11,add_a_tree,wealthy,6,7
11,add_a_tree,depressing,6,3
11,add_a_tree,boring,6,4
11,add_a_tree,safe,7,7
11,add_a_tree,lively,7,8
11,add_a_tree,beautiful,7,7
11,add_a_tree,wealthy,7,7
11,add_a_tree,depressing,7,3
11,add_a_tree,boring,7,4
11,add_a_tree,safe,8,7
11,add_a_tree,lively,8,8
11,add_a_tree,beautiful,8,7
11,add_a_tree,wealthy,8,7
11,add_a_tree,depressing,8,3
11,add_a_tree,boring,8,4
11,add_a_tree,safe,9,7
11,add_a_tree,lively,9,8
11,add_a_tree,beautiful,9,7
11,add_a_tree,wealthy,9,7
11,add_a_tree,depressing,9,3
11,add_a_tree,boring,9,4
11,add_a_tree,safe,10,7
11,add_a_tree,lively,10,8
11,add_a_tree,beautiful,10,7
11,add_a_tree,wealthy,10,7
11,add_a_tree,depressing,10,3
11,add_a_tree,boring,10,4
11,add_a_truck,safe,1,7
11,add_a_truck,lively,1,8
11,add_a_truck,beautiful,1,7
11,add_a_truck,wealthy,1,7
11,add_a_truck,depressing,1,3
11,add_a_truck,boring,1,4
11,add_a_truck,safe,2,7
11,add_a_truck,lively,2,8
11,add_a_truck,beautiful,2,7
11,add_a_truck,wealthy,2,7
11,add_a_truck,depressing,2,3
11,add_a_truck,boring,2,4
11,add_a_truck,safe,3,7
11,add_a_truck,lively,3,8
11,add_a_truck,beautiful,3,7
11,add_a_truck,wealthy,3,7
11,add_a_truck,depressing,3,3
11,add_a_truck,boring,3,4
11,add_a_truck,safe,4,7
11,add_a_truck,lively,4,8
11,add_a_truck,beautiful,4,7
11,add_a_truck,wealthy,4,7
11,add_a_truck,depressing,4,3
11,add_a_truck,boring,4,4
11,add_a_truck,safe,5,7
11,add_a_truck,lively,5,8
11,add_a_truck,beautiful,5,7
11,add_a_truck,wealthy,5,7
11,add_a_truck,depressing,5,3
11,add_a_truck,boring,5,4
11,add_a_truck,safe,6,7
11,add_a_truck,lively,6,8
11,add_a_truck,beautiful,6,7
11,add_a_truck,wealthy,6,7
11,add_a_truck,depressing,6,3
11,add_a_truck,boring,6,4
11,add_a_truck,safe,7,7
11,add_a_truck,lively,7,8
11,add_a_truck,beautiful,7,7
11,add_a_truck,wealthy,7,7
11,add_a_truck,depressing,7,3
11,add_a_truck,boring,7,4
11,add_a_truck,safe,8,7
11,add_a_truck,lively,8,8
11,add_a_truck,beautiful,8,7
11,add_a_truck,wealthy,8,7
11,add_a_truck,depressing,8,3
11,add_a_truck,boring,8,4
11,add_a_truck,safe,9,7
11,add_a_truck,lively,9,8
11,add_a_truck,beautiful,9,7
11,add_a_truck,wealthy,9,7
11,add_a_truck,depressing,9,3
11,add_a_truck,boring,9,4
11,add_a_truck,safe,10,7
11,add_a_truck,lively,10,8
11,add_a_truck,beautiful,10,7
11,add_a_truck,wealthy,10,7
11,add_a_truck,depressing,10,3
11,add_a_truck,boring,10,4
11,add_a_wall,safe,1,7
11,add_a_wall,lively,1,8
11,add_a_wall,beautiful,1,6
11,add_a_wall,wealthy,1,6
11,add_a_wall,depressing,1,3
11,add_a_wall,boring,1,4
11,add_a_wall,safe,2,7
11,add_a_wall,lively,2,8
11,add_a_wall,beautiful,2,7
11,add_a_wall,wealthy,2,7
11,add_a_wall,depressing,2,3
11,add_a_wall,boring,2,4
11,add_a_wall,safe,3,7
11,add_a_wall,lively,3,8
11,add_a_wall,beautiful,3,6
11,add_a_wall,wealthy,3,7
11,add_a_wall,depressing,3,4
11,add_a_wall,boring,3,5
11,add_a_wall,safe,4,7
11,add_a_wall,lively,4,8
11,add_a_wall,beautiful,4,7
11,add_a_wall,wealthy,4,6
11,add_a_wall,depressing,4,4
11,add_a_wall,boring,4,5
11,add_a_wall,safe,5,7
11,add_a_wall,lively,5,8
11,add_a_wall,beautiful,5,6
11,add_a_wall,wealthy,5,7
11,add_a_wall,depressing,5,3
11,add_a_wall,boring,5,4
11,add_a_wall,safe,6,7
11,add_a_wall,lively,6,8
11,add_a_wall,beautiful,6,6
11,add_a_wall,wealthy,6,6
11,add_a_wall,depressing,6,4
11,add_a_wall,boring,6,4
11,add_a_wall,safe,7,7
11,add_a_wall,lively,7,8
11,add_a_wall,beautiful,7,6.5
11,add_a_wall,wealthy,7,6.5
11,add_a_wall,depressing,7,3
11,add_a_wall,boring,7,4
11,add_a_wall,safe,8,6
11,add_a_wall,lively,8,8
11,add_a_wall,beautiful,8,7
11,add_a_wall,wealthy,8,6
11,add_a_wall,depressing,8,4
11,add_a_wall,boring,8,4
11,add_a_wall,safe,9,7
11,add_a_wall,lively,9,8
11,add_a_wall,beautiful,9,7
11,add_a_wall,wealthy,9,7
11,add_a_wall,depressing,9,4
11,add_a_wall,boring,9,5
11,add_a_body_of_water,safe,1,7
11,add_a_body_of_water,lively,1,8
11,add_a_body_of_water,beautiful,1,7
11,add_a_body_of_water,wealthy,1,7
11,add_a_body_of_water,depressing,1,3
11,add_a_body_of_water,boring,1,3
11,add_a_body_of_water,safe,2,7
11,add_a_body_of_water,lively,2,8
11,add_a_body_of_water,beautiful,2,7
11,add_a_body_of_water,wealthy,2,7
11,add_a_body_of_water,depressing,2,3
11,add_a_body_of_water,boring,2,3
11,add_a_body_of_water,safe,3,7
11,add_a_body_of_water,lively,3,8
11,add_a_body_of_water,beautiful,3,7
11,add_a_body_of_water,wealthy,3,7
11,add_a_body_of_water,depressing,3,3
11,add_a_body_of_water,boring,3,3
11,add_a_body_of_water,safe,4,7
11,add_a_body_of_water,lively,4,8
11,add_a_body_of_water,beautiful,4,7
11,add_a_body_of_water,wealthy,4,7
11,add_a_body_of_water,depressing,4,3
11,add_a_body_of_water,boring,4,4
11,add_a_body_of_water,safe,5,7
11,add_a_body_of_water,lively,5,8
11,add_a_body_of_water,beautiful,5,7
11,add_a_body_of_water,wealthy,5,7
11,add_a_body_of_water,depressing,5,3
11,add_a_body_of_water,boring,5,4
11,add_a_body_of_water,safe,6,7
11,add_a_body_of_water,lively,6,8
11,add_a_body_of_water,beautiful,6,7
11,add_a_body_of_water,wealthy,6,7
11,add_a_body_of_water,depressing,6,3
11,add_a_body_of_water,boring,6,3
11,add_a_body_of_water,safe,7,7
11,add_a_body_of_water,lively,7,8
11,add_a_body_of_water,beautiful,7,7
11,add_a_body_of_water,wealthy,7,7
11,add_a_body_of_water,depressing,7,3
11,add_a_body_of_water,boring,7,3
11,add_a_body_of_water,safe,8,7
11,add_a_body_of_water,lively,8,8
11,add_a_body_of_water,beautiful,8,7
11,add_a_body_of_water,wealthy,8,7
11,add_a_body_of_water,depressing,8,3
11,add_a_body_of_water,boring,8,3
11,add_a_body_of_water,safe,9,7
11,add_a_body_of_water,lively,9,8
11,add_a_body_of_water,beautiful,9,7
11,add_a_body_of_water,wealthy,9,7
11,add_a_body_of_water,depressing,9,3
11,add_a_body_of_water,boring,9,4
11,add_a_body_of_water,safe,10,8
11,add_a_body_of_water,lively,10,9
11,add_a_body_of_water,beautiful,10,7
11,add_a_body_of_water,wealthy,10,8
11,add_a_body_of_water,depressing,10,3
11,add_a_body_of_water,boring,10,2
11,add_the_amount_of_visible_sky,safe,1,7
11,add_the_amount_of_visible_sky,lively,1,8
11,add_the_amount_of_visible_sky,beautiful,1,7
11,add_the_amount_of_visible_sky,wealthy,1,7
11,add_the_amount_of_visible_sky,depressing,1,3
11,add_the_amount_of_visible_sky,boring,1,3
11,add_the_amount_of_visible_sky,safe,2,7
11,add_the_amount_of_visible_sky,lively,2,8
11,add_the_amount_of_visible_sky,beautiful,2,7
11,add_the_amount_of_visible_sky,wealthy,2,7
11,add_the_amount_of_visible_sky,depressing,2,3
11,add_the_amount_of_visible_sky,boring,2,4
11,add_the_amount_of_visible_sky,safe,3,7
11,add_the_amount_of_visible_sky,lively,3,8
11,add_the_amount_of_visible_sky,beautiful,3,7
11,add_the_amount_of_visible_sky,wealthy,3,7
11,add_the_amount_of_visible_sky,depressing,3,3
11,add_the_amount_of_visible_sky,boring,3,4
11,add_the_amount_of_visible_sky,safe,4,8
11,add_the_amount_of_visible_sky,lively,4,9
11,add_the_amount_of_visible_sky,beautiful,4,7
11,add_the_amount_of_visible_sky,wealthy,4,7
11,add_the_amount_of_visible_sky,depressing,4,3
11,add_the_amount_of_visible_sky,boring,4,3
11,add_the_amount_of_visible_sky,safe,5,7
11,add_the_amount_of_visible_sky,lively,5,8
11,add_the_amount_of_visible_sky,beautiful,5,7
11,add_the_amount_of_visible_sky,wealthy,5,7
11,add_the_amount_of_visible_sky,depressing,5,3
11,add_the_amount_of_visible_sky,boring,5,3
11,add_the_amount_of_visible_sky,safe,6,7
11,add_the_amount_of_visible_sky,lively,6,8
11,add_the_amount_of_visible_sky,beautiful,6,7
11,add_the_amount_of_visible_sky,wealthy,6,7
11,add_the_amount_of_visible_sky,depressing,6,3
11,add_the_amount_of_visible_sky,boring,6,4
11,add_the_amount_of_visible_sky,safe,7,8
11,add_the_amount_of_visible_sky,lively,7,9
11,add_the_amount_of_visible_sky,beautiful,7,7
11,add_the_amount_of_visible_sky,wealthy,7,7
11,add_the_amount_of_visible_sky,depressing,7,3
11,add_the_amount_of_visible_sky,boring,7,3
11,add_the_amount_of_visible_sky,safe,8,7
11,add_the_amount_of_visible_sky,lively,8,8
11,add_the_amount_of_visible_sky,beautiful,8,7
11,add_the_amount_of_visible_sky,wealthy,8,7
11,add_the_amount_of_visible_sky,depressing,8,3
11,add_the_amount_of_visible_sky,boring,8,3
11,add_the_amount_of_visible_sky,safe,9,7
11,add_the_amount_of_visible_sky,lively,9,8
11,add_the_amount_of_visible_sky,beautiful,9,7
11,add_the_amount_of_visible_sky,wealthy,9,7
