setting_id,intervention_grid,annulus_start_km,annulus_end_km,annulus_midpoint_km,request_status,land_density_ratio
decay_setting_041,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.56
decay_setting_086,2-km annuli,0.0,2.0,1.0,valid,0.73
decay_setting_072,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.45
decay_setting_078,0.5-km annuli,30.0,30.5,30.25,valid,0.25
decay_setting_075,Seven 1-km annuli,10.0,11.0,10.5,valid,0.65
decay_setting_043,2-km annuli,14.0,16.0,15.0,valid,0.65
decay_setting_045,2-km annuli,60.0,62.0,61.0,valid,0.35
decay_setting_049,2-km annuli,60.0,62.0,61.0,valid,0.18
decay_setting_068,2-km annuli,30.0,32.0,31.0,valid,0.45
decay_setting_073,Seven 1-km annuli,10.0,11.0,10.5,valid,0.35
decay_setting_007,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_006,2-km annuli,30.0,32.0,31.0,valid,0.35
decay_setting_067,Seven 1-km annuli,10.0,11.0,10.5,valid,0.65
decay_setting_080,Seven 1-km annuli,10.0,11.0,10.5,valid,0.65
decay_setting_049,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_040,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.08
decay_setting_051,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.15
decay_setting_059,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.12
decay_setting_096,2-km annuli,4.0,6.0,5.0,valid,0.45
decay_setting_023,0.5-km annuli,30.0,30.5,30.25,valid,0.25
decay_setting_062,0.5-km annuli,60.0,60.5,60.25,valid,0.15
decay_setting_088,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.12
decay_setting_075,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.15
decay_setting_055,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_098,0.5-km annuli,0.0,0.5,0.25,valid,0.83
decay_setting_001,2-km annuli,0.0,2.0,1.0,valid,0.65
decay_setting_094,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.55
decay_setting_039,2-km annuli,14.0,16.0,15.0,valid,0.47
decay_setting_085,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.42
decay_setting_072,0.5-km annuli,15.0,15.5,15.25,valid,0.32
decay_setting_041,0.5-km annuli,60.0,60.5,60.25,valid,0.08
decay_setting_023,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.12
decay_setting_097,2-km annuli,0.0,2.0,1.0,valid,0.78
decay_setting_061,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_040,2-km annuli,0.0,2.0,1.0,valid,0.75
decay_setting_056,2-km annuli,0.0,2.0,1.0,valid,0.72
decay_setting_045,0.5-km annuli,5.0,5.5,5.25,valid,0.73
decay_setting_038,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.12
decay_setting_036,0.5-km annuli,60.0,60.5,60.25,valid,0.15
decay_setting_013,Seven 1-km annuli,10.0,11.0,10.5,valid,0.42
decay_setting_078,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_044,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_036,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.62
decay_setting_012,2-km annuli,0.0,2.0,1.0,valid,0.85
decay_setting_072,0.5-km annuli,30.0,30.5,30.25,valid,0.28
decay_setting_056,0.5-km annuli,5.0,5.5,5.25,valid,0.71
decay_setting_056,2-km annuli,4.0,6.0,5.0,valid,0.74
decay_setting_027,0.5-km annuli,15.0,15.5,15.25,valid,0.72
decay_setting_041,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_028,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_035,2-km annuli,60.0,62.0,61.0,valid,0.23
decay_setting_089,2-km annuli,14.0,16.0,15.0,valid,0.45
decay_setting_003,Seven 1-km annuli,10.0,11.0,10.5,valid,0.45
decay_setting_021,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_065,0.5-km annuli,30.0,30.5,30.25,valid,0.25
decay_setting_008,Seven 1-km annuli,10.0,11.0,10.5,valid,0.57
decay_setting_059,2-km annuli,60.0,62.0,61.0,valid,0.28
decay_setting_033,0.5-km annuli,0.0,0.5,0.25,valid,0.85
decay_setting_016,2-km annuli,0.0,2.0,1.0,valid,0.62
decay_setting_026,0.5-km annuli,15.0,15.5,15.25,valid,0.45
decay_setting_096,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.07
decay_setting_024,Seven 1-km annuli,45.0,46.0,45.5,valid,0.35
decay_setting_007,0.5-km annuli,30.0,30.5,30.25,valid,0.35
decay_setting_095,0.5-km annuli,0.0,0.5,0.25,valid,0.85
decay_setting_040,2-km annuli,30.0,32.0,31.0,valid,0.42
decay_setting_003,0.5-km annuli,0.0,0.5,0.25,valid,0.85
decay_setting_027,2-km annuli,4.0,6.0,5.0,valid,0.72
decay_setting_077,0.5-km annuli,30.0,30.5,30.25,valid,0.15
decay_setting_045,Seven 1-km annuli,10.0,11.0,10.5,valid,0.62
decay_setting_056,2-km annuli,60.0,62.0,61.0,valid,0.35
decay_setting_006,2-km annuli,0.0,2.0,1.0,valid,0.75
decay_setting_043,0.5-km annuli,15.0,15.5,15.25,valid,0.65
decay_setting_037,2-km annuli,0.0,2.0,1.0,valid,0.67
decay_setting_085,Seven 1-km annuli,10.0,11.0,10.5,valid,0.45
decay_setting_094,2-km annuli,0.0,2.0,1.0,valid,0.67
decay_setting_074,2-km annuli,30.0,32.0,31.0,valid,0.35
decay_setting_053,2-km annuli,4.0,6.0,5.0,valid,0.55
decay_setting_036,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.53
decay_setting_060,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.18
decay_setting_076,2-km annuli,4.0,6.0,5.0,valid,0.45
decay_setting_095,Seven 1-km annuli,45.0,46.0,45.5,valid,0.12
decay_setting_032,0.5-km annuli,0.0,0.5,0.25,valid,0.72
decay_setting_044,Seven 1-km annuli,45.0,46.0,45.5,valid,0.34
decay_setting_063,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.47
decay_setting_087,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_021,2-km annuli,60.0,62.0,61.0,valid,0.12
decay_setting_049,2-km annuli,30.0,32.0,31.0,valid,0.25
decay_setting_051,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.32
decay_setting_073,2-km annuli,30.0,32.0,31.0,valid,0.15
decay_setting_062,0.5-km annuli,15.0,15.5,15.25,valid,0.37
decay_setting_010,2-km annuli,60.0,62.0,61.0,valid,0.25
decay_setting_083,0.5-km annuli,30.0,30.5,30.25,valid,0.15
decay_setting_011,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.15
decay_setting_057,2-km annuli,0.0,2.0,1.0,valid,0.43
decay_setting_023,0.5-km annuli,0.0,0.5,0.25,valid,0.85
decay_setting_029,2-km annuli,30.0,32.0,31.0,valid,0.65
decay_setting_045,2-km annuli,30.0,32.0,31.0,valid,0.45
decay_setting_004,2-km annuli,30.0,32.0,31.0,valid,0.42
decay_setting_047,0.5-km annuli,60.0,60.5,60.25,valid,0.12
decay_setting_004,2-km annuli,0.0,2.0,1.0,valid,0.78
decay_setting_058,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.15
decay_setting_081,Seven 1-km annuli,45.0,46.0,45.5,valid,0.12
decay_setting_051,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_034,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.25
decay_setting_099,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_074,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_096,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.45
decay_setting_017,Seven 1-km annuli,45.0,46.0,45.5,valid,0.35
decay_setting_082,0.5-km annuli,5.0,5.5,5.25,valid,0.62
decay_setting_037,2-km annuli,4.0,6.0,5.0,valid,0.65
decay_setting_030,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.35
decay_setting_011,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_002,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_080,2-km annuli,0.0,2.0,1.0,valid,0.65
decay_setting_033,2-km annuli,14.0,16.0,15.0,valid,0.65
decay_setting_082,Seven 1-km annuli,45.0,46.0,45.5,valid,0.25
decay_setting_070,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_092,Seven 1-km annuli,45.0,46.0,45.5,valid,0.35
decay_setting_080,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_027,Seven 1-km annuli,10.0,11.0,10.5,valid,0.72
decay_setting_050,0.5-km annuli,30.0,30.5,30.25,transport_or_http,
decay_setting_038,2-km annuli,30.0,32.0,31.0,transport_or_http,
decay_setting_029,2-km annuli,60.0,62.0,61.0,transport_or_http,
decay_setting_077,0.5-km annuli,60.0,60.5,60.25,transport_or_http,
decay_setting_094,2-km annuli,14.0,16.0,15.0,transport_or_http,
decay_setting_051,2-km annuli,30.0,32.0,31.0,transport_or_http,
decay_setting_015,Seven 1-km annuli,10.0,11.0,10.5,transport_or_http,
decay_setting_090,Seven 1-km annuli,45.0,46.0,45.5,valid,0.15
decay_setting_069,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_087,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_032,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.34
decay_setting_063,2-km annuli,14.0,16.0,15.0,valid,0.65
decay_setting_084,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.36
decay_setting_007,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_076,2-km annuli,14.0,16.0,15.0,valid,0.65
decay_setting_011,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_010,Seven 1-km annuli,45.0,46.0,45.5,valid,0.35
decay_setting_046,0.5-km annuli,30.0,30.5,30.25,valid,0.35
decay_setting_034,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.65
decay_setting_063,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.35
decay_setting_100,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.27
decay_setting_074,2-km annuli,0.0,2.0,1.0,valid,0.75
decay_setting_051,Seven 1-km annuli,10.0,11.0,10.5,valid,0.65
decay_setting_083,Seven 1-km annuli,45.0,46.0,45.5,valid,0.32
decay_setting_026,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.12
decay_setting_004,Seven 1-km annuli,45.0,46.0,45.5,valid,0.15
decay_setting_010,2-km annuli,30.0,32.0,31.0,valid,0.55
decay_setting_022,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.45
decay_setting_055,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.45
decay_setting_044,2-km annuli,0.0,2.0,1.0,valid,0.65
decay_setting_027,1-km annuli to 100 km,50.0,51.0,50.5,valid,0.42
decay_setting_013,2-km annuli,30.0,32.0,31.0,valid,0.12
decay_setting_095,2-km annuli,0.0,2.0,1.0,valid,0.65
decay_setting_044,2-km annuli,30.0,32.0,31.0,valid,0.55
decay_setting_073,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.35
decay_setting_036,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.15
decay_setting_052,2-km annuli,14.0,16.0,15.0,valid,0.35
decay_setting_038,Seven 1-km annuli,10.0,11.0,10.5,valid,0.65
decay_setting_060,2-km annuli,60.0,62.0,61.0,valid,0.35
decay_setting_088,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_023,2-km annuli,0.0,2.0,1.0,valid,0.72
decay_setting_030,2-km annuli,0.0,2.0,1.0,valid,0.65
decay_setting_012,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_052,2-km annuli,60.0,62.0,61.0,valid,0.15
decay_setting_032,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_047,0.5-km annuli,15.0,15.5,15.25,valid,0.62
decay_setting_040,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.63
decay_setting_007,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_016,Seven 1-km annuli,45.0,46.0,45.5,valid,0.12
decay_setting_089,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_028,0.5-km annuli,5.0,5.5,5.25,valid,0.65
decay_setting_053,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.05
decay_setting_028,2-km annuli,60.0,62.0,61.0,valid,0.35
decay_setting_086,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_089,2-km annuli,4.0,6.0,5.0,valid,0.55
decay_setting_039,0.5-km annuli,60.0,60.5,60.25,valid,0.15
decay_setting_012,Seven 1-km annuli,45.0,46.0,45.5,valid,0.27
decay_setting_080,2-km annuli,4.0,6.0,5.0,valid,0.65
decay_setting_013,0.5-km annuli,30.0,30.5,30.25,valid,0.15
decay_setting_056,0.5-km annuli,60.0,60.5,60.25,valid,0.25
decay_setting_011,0.5-km annuli,0.0,0.5,0.25,valid,0.85
decay_setting_029,2-km annuli,14.0,16.0,15.0,valid,0.65
decay_setting_069,2-km annuli,30.0,32.0,31.0,valid,0.25
decay_setting_027,2-km annuli,30.0,32.0,31.0,valid,0.67
decay_setting_093,0.5-km annuli,30.0,30.5,30.25,valid,0.67
decay_setting_062,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_042,1-km annuli to 100 km,25.0,26.0,25.5,valid,0.35
decay_setting_048,Seven 1-km annuli,45.0,46.0,45.5,valid,0.35
decay_setting_100,1-km annuli to 100 km,99.0,100.0,99.5,valid,0.15
decay_setting_017,0.5-km annuli,5.0,5.5,5.25,valid,0.72
decay_setting_026,1-km annuli to 100 km,10.0,11.0,10.5,valid,0.75
decay_setting_059,2-km annuli,30.0,32.0,31.0,valid,0.37
