generation_id,prompt_condition,row_number,fictional_city,population,total_road_length,gdp
distribution_baseline_034,Baseline prompt,61,City61,810000.0,490.0,2400000000.0
distribution_baseline_034,Baseline prompt,62,City62,1100000.0,650.0,3700000000.0
distribution_baseline_034,Baseline prompt,63,City63,1230000.0,760.0,3800000000.0
distribution_baseline_034,Baseline prompt,64,City64,530000.0,320.0,1500000000.0
distribution_baseline_034,Baseline prompt,65,City65,1060000.0,620.0,3350000000.0
distribution_baseline_034,Baseline prompt,66,City66,670000.0,420.0,1830000000.0
distribution_baseline_034,Baseline prompt,67,City67,790000.0,460.0,2200000000.0
distribution_baseline_034,Baseline prompt,68,City68,1490000.0,900.0,4900000000.0
distribution_baseline_034,Baseline prompt,69,City69,910000.0,590.0,3100000000.0
distribution_baseline_034,Baseline prompt,70,City70,520000.0,320.0,1600000000.0
distribution_baseline_034,Baseline prompt,71,City71,875000.0,495.0,2750000000.0
distribution_baseline_034,Baseline prompt,72,City72,1150000.0,680.0,3640000000.0
distribution_baseline_034,Baseline prompt,73,City73,730000.0,410.0,1900000000.0
distribution_baseline_034,Baseline prompt,74,City74,1020000.0,620.0,3500000000.0
distribution_baseline_034,Baseline prompt,75,City75,610000.0,350.0,1780000000.0
distribution_baseline_034,Baseline prompt,76,City76,800000.0,500.0,2250000000.0
distribution_baseline_034,Baseline prompt,77,City77,1220000.0,750.0,4000000000.0
distribution_baseline_034,Baseline prompt,78,City78,480000.0,290.0,1250000000.0
distribution_baseline_034,Baseline prompt,79,City79,1450000.0,860.0,4650000000.0
distribution_baseline_034,Baseline prompt,80,City80,670000.0,400.0,1900000000.0
distribution_baseline_034,Baseline prompt,81,City81,900000.0,520.0,3000000000.0
distribution_baseline_034,Baseline prompt,82,City82,750000.0,470.0,2300000000.0
distribution_baseline_034,Baseline prompt,83,City83,1350000.0,790.0,4200000000.0
distribution_baseline_034,Baseline prompt,84,City84,1070000.0,640.0,3450000000.0
distribution_baseline_034,Baseline prompt,85,City85,460000.0,250.0,1180000000.0
distribution_baseline_034,Baseline prompt,86,City86,880000.0,510.0,2850000000.0
distribution_baseline_034,Baseline prompt,87,City87,1390000.0,820.0,4450000000.0
distribution_baseline_034,Baseline prompt,88,City88,1230000.0,740.0,3850000000.0
distribution_baseline_034,Baseline prompt,89,City89,620000.0,350.0,1810000000.0
distribution_baseline_034,Baseline prompt,90,City90,910000.0,590.0,3120000000.0
distribution_baseline_034,Baseline prompt,91,City91,760000.0,460.0,2200000000.0
distribution_baseline_034,Baseline prompt,92,City92,1100000.0,670.0,3700000000.0
distribution_baseline_034,Baseline prompt,93,City93,1010000.0,650.0,3400000000.0
distribution_baseline_034,Baseline prompt,94,City94,580000.0,330.0,1580000000.0
distribution_baseline_034,Baseline prompt,95,City95,1470000.0,870.0,4750000000.0
distribution_baseline_034,Baseline prompt,96,City96,980000.0,610.0,3120000000.0
distribution_baseline_034,Baseline prompt,97,City97,1240000.0,720.0,4080000000.0
distribution_baseline_034,Baseline prompt,98,City98,495000.0,280.0,1200000000.0
distribution_baseline_034,Baseline prompt,99,City99,1330000.0,810.0,4350000000.0
distribution_baseline_034,Baseline prompt,100,City100,870000.0,550.0,2700000000.0
distribution_baseline_035,Baseline prompt,1,City1,345678.0,1200.0,456000000.0
distribution_baseline_035,Baseline prompt,2,City2,489764.0,1400.0,675000000.0
distribution_baseline_035,Baseline prompt,3,City3,234567.0,950.0,345000000.0
distribution_baseline_035,Baseline prompt,4,City4,567890.0,1600.0,890000000.0
distribution_baseline_035,Baseline prompt,5,City5,456789.0,1350.0,765000000.0
distribution_baseline_035,Baseline prompt,6,City6,789012.0,2100.0,1234000000.0
distribution_baseline_035,Baseline prompt,7,City7,345109.0,980.0,432000000.0
distribution_baseline_035,Baseline prompt,8,City8,654321.0,1800.0,987000000.0
distribution_baseline_035,Baseline prompt,9,City9,123987.0,600.0,150000000.0
distribution_baseline_035,Baseline prompt,10,City10,398765.0,1100.0,410000000.0
distribution_baseline_035,Baseline prompt,11,City11,540210.0,1250.0,670000000.0
distribution_baseline_035,Baseline prompt,12,City12,248369.0,940.0,320000000.0
distribution_baseline_035,Baseline prompt,13,City13,852147.0,1950.0,1345000000.0
distribution_baseline_035,Baseline prompt,14,City14,314789.0,920.0,400000000.0
distribution_baseline_035,Baseline prompt,15,City15,432678.0,1020.0,550000000.0
distribution_baseline_035,Baseline prompt,16,City16,876543.0,2100.0,1502000000.0
distribution_baseline_035,Baseline prompt,17,City17,298654.0,890.0,300000000.0
distribution_baseline_035,Baseline prompt,18,City18,120987.0,640.0,180000000.0
distribution_baseline_035,Baseline prompt,19,City19,758430.0,1750.0,1100000000.0
distribution_baseline_035,Baseline prompt,20,City20,630549.0,1450.0,870000000.0
distribution_baseline_035,Baseline prompt,21,City21,549328.0,1300.0,765500000.0
distribution_baseline_035,Baseline prompt,22,City22,672910.0,1500.0,930000000.0
distribution_baseline_035,Baseline prompt,23,City23,219876.0,810.0,320000000.0
distribution_baseline_035,Baseline prompt,24,City24,394857.0,1080.0,510000000.0
distribution_baseline_035,Baseline prompt,25,City25,450231.0,1170.0,620000000.0
distribution_baseline_035,Baseline prompt,26,City26,372890.0,990.0,430000000.0
distribution_baseline_035,Baseline prompt,27,City27,719034.0,1850.0,1250000000.0
distribution_baseline_035,Baseline prompt,28,City28,120453.0,660.0,190000000.0
distribution_baseline_035,Baseline prompt,29,City29,540123.0,1280.0,750000000.0
distribution_baseline_035,Baseline prompt,30,City30,893476.0,2000.0,1400000000.0
distribution_baseline_035,Baseline prompt,31,City31,498726.0,1600.0,890000000.0
distribution_baseline_035,Baseline prompt,32,City32,123456.0,560.0,130000000.0
distribution_baseline_035,Baseline prompt,33,City33,234908.0,830.0,310000000.0
distribution_baseline_035,Baseline prompt,34,City34,678541.0,1700.0,1150000000.0
distribution_baseline_035,Baseline prompt,35,City35,548392.0,1420.0,765000000.0
distribution_baseline_035,Baseline prompt,36,City36,329847.0,1025.0,420000000.0
distribution_baseline_035,Baseline prompt,37,City37,590123.0,1350.0,700000000.0
distribution_baseline_035,Baseline prompt,38,City38,482365.0,1120.0,590000000.0
distribution_baseline_035,Baseline prompt,39,City39,247890.0,930.0,340000000.0
distribution_baseline_035,Baseline prompt,40,City40,987654.0,2200.0,1600000000.0
distribution_baseline_035,Baseline prompt,41,City41,563209.0,1400.0,680000000.0
distribution_baseline_035,Baseline prompt,42,City42,372108.0,1150.0,450000000.0
distribution_baseline_035,Baseline prompt,43,City43,483721.0,1270.0,580000000.0
distribution_baseline_035,Baseline prompt,44,City44,914837.0,1960.0,1347000000.0
distribution_baseline_035,Baseline prompt,45,City45,821903.0,1855.0,1200000000.0
distribution_baseline_035,Baseline prompt,46,City46,238476.0,870.0,300000000.0
distribution_baseline_035,Baseline prompt,47,City47,134809.0,620.0,210000000.0
distribution_baseline_035,Baseline prompt,48,City48,459308.0,1100.0,490000000.0
distribution_baseline_035,Baseline prompt,49,City49,720391.0,1755.0,1145000000.0
distribution_baseline_035,Baseline prompt,50,City50,175839.0,770.0,290000000.0
distribution_baseline_035,Baseline prompt,51,City51,498210.0,1200.0,650000000.0
distribution_baseline_035,Baseline prompt,52,City52,754203.0,1900.0,1270000000.0
distribution_baseline_035,Baseline prompt,53,City53,398104.0,1030.0,440000000.0
distribution_baseline_035,Baseline prompt,54,City54,280293.0,920.0,320000000.0
distribution_baseline_035,Baseline prompt,55,City55,681920.0,1405.0,850000000.0
distribution_baseline_035,Baseline prompt,56,City56,459387.0,1150.0,500000000.0
distribution_baseline_035,Baseline prompt,57,City57,803291.0,1800.0,1180000000.0
distribution_baseline_035,Baseline prompt,58,City58,219534.0,830.0,310000000.0
distribution_baseline_035,Baseline prompt,59,City59,495032.0,1250.0,690000000.0
distribution_baseline_035,Baseline prompt,60,City60,304829.0,970.0,410000000.0
distribution_baseline_035,Baseline prompt,61,City61,678234.0,1500.0,920000000.0
distribution_baseline_035,Baseline prompt,62,City62,154203.0,640.0,200000000.0
distribution_baseline_035,Baseline prompt,63,City63,295847.0,870.0,320000000.0
distribution_baseline_035,Baseline prompt,64,City64,804392.0,2000.0,1380000000.0
distribution_baseline_035,Baseline prompt,65,City65,632910.0,1480.0,880000000.0
distribution_baseline_035,Baseline prompt,66,City66,581029.0,1350.0,720000000.0
distribution_baseline_035,Baseline prompt,67,City67,493027.0,1120.0,590000000.0
distribution_baseline_035,Baseline prompt,68,City68,374910.0,945.0,380000000.0
distribution_baseline_035,Baseline prompt,69,City69,102938.0,570.0,170000000.0
distribution_baseline_035,Baseline prompt,70,City70,893721.0,2105.0,1503000000.0
distribution_baseline_035,Baseline prompt,71,City71,498120.0,1400.0,680000000.0
distribution_baseline_035,Baseline prompt,72,City72,420910.0,1250.0,530000000.0
distribution_baseline_035,Baseline prompt,73,City73,348921.0,1000.0,420000000.0
distribution_baseline_035,Baseline prompt,74,City74,698102.0,1600.0,940000000.0
distribution_baseline_035,Baseline prompt,75,City75,590893.0,1310.0,710000000.0
distribution_baseline_035,Baseline prompt,76,City76,123490.0,670.0,200000000.0
distribution_baseline_035,Baseline prompt,77,City77,842913.0,1950.0,1204000000.0
distribution_baseline_035,Baseline prompt,78,City78,652103.0,1540.0,890000000.0
distribution_baseline_035,Baseline prompt,79,City79,439827.0,1105.0,490000000.0
distribution_baseline_035,Baseline prompt,80,City80,382109.0,1020.0,450000000.0
distribution_baseline_035,Baseline prompt,81,City81,571023.0,1275.0,610000000.0
distribution_baseline_035,Baseline prompt,82,City82,490231.0,1185.0,570000000.0
distribution_baseline_035,Baseline prompt,83,City83,179023.0,750.0,280000000.0
distribution_baseline_035,Baseline prompt,84,City84,312895.0,890.0,340000000.0
distribution_baseline_035,Baseline prompt,85,City85,901832.0,2020.0,1370000000.0
distribution_baseline_035,Baseline prompt,86,City86,672031.0,1600.0,950000000.0
distribution_baseline_035,Baseline prompt,87,City87,520378.0,1390.0,760000000.0
distribution_baseline_035,Baseline prompt,88,City88,430128.0,1150.0,500000000.0
distribution_baseline_035,Baseline prompt,89,City89,390278.0,970.0,410000000.0
distribution_baseline_035,Baseline prompt,90,City90,123908.0,600.0,150000000.0
distribution_baseline_035,Baseline prompt,91,City91,893210.0,2180.0,1520000000.0
distribution_baseline_035,Baseline prompt,92,City92,590328.0,1450.0,850000000.0
distribution_baseline_035,Baseline prompt,93,City93,432019.0,1250.0,530000000.0
distribution_baseline_035,Baseline prompt,94,City94,368210.0,980.0,390000000.0
distribution_baseline_035,Baseline prompt,95,City95,698439.0,1800.0,1200000000.0
distribution_baseline_035,Baseline prompt,96,City96,485903.0,1405.0,680000000.0
distribution_baseline_035,Baseline prompt,97,City97,215490.0,830.0,310000000.0
distribution_baseline_035,Baseline prompt,98,City98,976543.0,2300.0,1700000000.0
distribution_baseline_035,Baseline prompt,99,City99,543210.0,1350.0,710000000.0
distribution_baseline_035,Baseline prompt,100,City100,409833.0,1120.0,590000000.0
distribution_baseline_036,Baseline prompt,1,CityName1,435000.0,1200.0,8700000000.0
distribution_baseline_036,Baseline prompt,2,CityName2,615000.0,1850.0,11200000000.0
distribution_baseline_036,Baseline prompt,3,CityName3,273000.0,950.0,5400000000.0
distribution_baseline_036,Baseline prompt,4,CityName4,1200000.0,2450.0,19300000000.0
distribution_baseline_036,Baseline prompt,5,CityName5,175000.0,700.0,3100000000.0
distribution_baseline_036,Baseline prompt,6,CityName6,820000.0,1980.0,12600000000.0
distribution_baseline_036,Baseline prompt,7,CityName7,390000.0,1100.0,4900000000.0
distribution_baseline_036,Baseline prompt,8,CityName8,560000.0,1650.0,9300000000.0
distribution_baseline_036,Baseline prompt,9,CityName9,740000.0,2230.0,13700000000.0
distribution_baseline_036,Baseline prompt,10,CityName10,910000.0,1410.0,15500000000.0
distribution_baseline_036,Baseline prompt,11,CityName11,295000.0,870.0,6300000000.0
distribution_baseline_036,Baseline prompt,12,CityName12,440000.0,1240.0,7900000000.0
distribution_baseline_036,Baseline prompt,13,CityName13,530000.0,1520.0,9700000000.0
distribution_baseline_036,Baseline prompt,14,CityName14,650000.0,1765.0,11800000000.0
distribution_baseline_036,Baseline prompt,15,CityName15,885000.0,2590.0,14700000000.0
distribution_baseline_036,Baseline prompt,16,CityName16,310000.0,890.0,6500000000.0
distribution_baseline_036,Baseline prompt,17,CityName17,480000.0,1330.0,8500000000.0
distribution_baseline_036,Baseline prompt,18,CityName18,780000.0,2120.0,12900000000.0
distribution_baseline_036,Baseline prompt,19,CityName19,910000.0,2310.0,16100000000.000002
distribution_baseline_036,Baseline prompt,20,CityName20,415000.0,1070.0,6100000000.0
distribution_baseline_036,Baseline prompt,21,CityName21,620000.0,1680.0,10200000000.0
distribution_baseline_036,Baseline prompt,22,CityName22,500000.0,1360.0,8800000000.0
distribution_baseline_036,Baseline prompt,23,CityName23,377000.0,980.0,5600000000.0
distribution_baseline_036,Baseline prompt,24,CityName24,850000.0,2410.0,14900000000.0
distribution_baseline_036,Baseline prompt,25,CityName25,960000.0,2670.0,17300000000.0
distribution_baseline_036,Baseline prompt,26,CityName26,270000.0,800.0,4800000000.0
distribution_baseline_036,Baseline prompt,27,CityName27,575000.0,1470.0,10300000000.0
distribution_baseline_036,Baseline prompt,28,CityName28,720000.0,2050.0,13400000000.0
distribution_baseline_036,Baseline prompt,29,CityName29,430000.0,1210.0,7200000000.0
distribution_baseline_036,Baseline prompt,30,CityName30,810000.0,2220.0,12100000000.0
distribution_baseline_036,Baseline prompt,31,CityName31,295000.0,830.0,5900000000.0
distribution_baseline_036,Baseline prompt,32,CityName32,400000.0,1140.0,7500000000.0
distribution_baseline_036,Baseline prompt,33,CityName33,690000.0,1930.0,11400000000.0
distribution_baseline_036,Baseline prompt,34,CityName34,575000.0,1470.0,10300000000.0
distribution_baseline_036,Baseline prompt,35,CityName35,320000.0,890.0,6700000000.0
distribution_baseline_036,Baseline prompt,36,CityName36,450000.0,1250.0,7800000000.0
distribution_baseline_036,Baseline prompt,37,CityName37,698000.0,1925.0,11500000000.0
distribution_baseline_036,Baseline prompt,38,CityName38,490000.0,1479.0,8400000000.0
distribution_baseline_036,Baseline prompt,39,CityName39,190000.0,600.0,3500000000.0
distribution_baseline_036,Baseline prompt,40,CityName40,620000.0,1724.0,10100000000.0
distribution_baseline_036,Baseline prompt,41,CityName41,310000.0,787.0,6200000000.0
distribution_baseline_036,Baseline prompt,42,CityName42,840000.0,2353.0,14190000000.0
distribution_baseline_036,Baseline prompt,43,CityName43,920000.0,2450.0,16899999999.999998
distribution_baseline_037,Baseline prompt,1,City1,105432.0,320.0,2560000000.0
distribution_baseline_037,Baseline prompt,2,City2,204876.0,450.0,4780000000.0
distribution_baseline_037,Baseline prompt,3,City3,152340.0,380.0,3120000000.0
distribution_baseline_037,Baseline prompt,4,City4,843210.0,670.0,12800000000.0
distribution_baseline_037,Baseline prompt,5,City5,654321.0,520.0,9500000000.0
distribution_baseline_037,Baseline prompt,6,City6,389234.0,412.0,6540000000.0
distribution_baseline_037,Baseline prompt,7,City7,298745.0,340.0,4790000000.0
distribution_baseline_037,Baseline prompt,8,City8,912345.0,780.0,15400000000.0
distribution_baseline_037,Baseline prompt,9,City9,734120.0,605.0,11300000000.0
distribution_baseline_037,Baseline prompt,10,City10,573210.0,490.0,8700000000.0
distribution_baseline_037,Baseline prompt,11,City11,121345.0,335.0,2850000000.0
distribution_baseline_037,Baseline prompt,12,City12,452130.0,410.0,6650000000.0
distribution_baseline_037,Baseline prompt,13,City13,389045.0,387.0,5290000000.0
distribution_baseline_037,Baseline prompt,14,City14,276409.0,358.0,4670000000.0
distribution_baseline_037,Baseline prompt,15,City15,184230.0,295.0,3780000000.0
distribution_baseline_037,Baseline prompt,16,City16,639502.0,545.0,9200000000.0
distribution_baseline_037,Baseline prompt,17,City17,731204.0,610.0,10500000000.0
distribution_baseline_037,Baseline prompt,18,City18,498234.0,460.0,7550000000.0
distribution_baseline_037,Baseline prompt,19,City19,573489.0,530.0,8900000000.0
distribution_baseline_037,Baseline prompt,20,City20,482901.0,425.0,7350000000.0
distribution_baseline_037,Baseline prompt,21,City21,640192.0,555.0,9450000000.0
distribution_baseline_037,Baseline prompt,22,City22,302154.0,359.0,4890000000.0
distribution_baseline_037,Baseline prompt,23,City23,784512.0,600.0,12850000000.0
