setting_id,prompt_condition,population_people,irrelevant_number,request_status,gdp_million_currency_units,road_length_km
scaling_setting_098,No-change control,200000,,valid,8700.0,1250.0
scaling_setting_098,Irrelevant-number control,200000,50000.0,valid,8700.0,1200.0
scaling_setting_098,Irrelevant-number control,200000,200000.0,valid,9300.0,1450.0
scaling_setting_098,Irrelevant-number control,200000,400000.0,valid,9800.0,950.0
scaling_setting_098,Irrelevant-number control,200000,100000.0,valid,12500.0,850.0
scaling_setting_098,Irrelevant-number control,200000,800000.0,valid,8400.0,450.0
scaling_setting_099,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_099,Primary wording,400000,,valid,12500.0,850.0
scaling_setting_099,Primary wording,100000,,valid,4500.0,720.0
scaling_setting_099,Primary wording,200000,,valid,8500.0,1250.0
scaling_setting_099,Primary wording,800000,,valid,48200.0,2200.0
scaling_setting_099,Paraphrased wording,50000,,valid,1200.0,320.0
scaling_setting_099,Paraphrased wording,800000,,valid,32000.0,1850.0
scaling_setting_099,Paraphrased wording,200000,,valid,8600.0,950.0
scaling_setting_099,Paraphrased wording,400000,,valid,14250.0,1250.0
scaling_setting_099,Paraphrased wording,100000,,valid,4000.0,650.0
scaling_setting_099,Concise wording,100000,,valid,3200.0,450.0
scaling_setting_099,Concise wording,800000,,valid,32000.0,2500.0
scaling_setting_099,Concise wording,400000,,valid,15800.0,950.0
scaling_setting_099,Concise wording,50000,,valid,1500.0,120.0
scaling_setting_099,Concise wording,200000,,valid,3200.0,550.0
scaling_setting_099,No-change control,200000,,valid,6200.0,1100.0
scaling_setting_099,Irrelevant-number control,200000,100000.0,valid,7500.0,980.0
scaling_setting_099,Irrelevant-number control,200000,50000.0,valid,9200.0,650.0
scaling_setting_099,Irrelevant-number control,200000,800000.0,valid,6400.0,850.0
scaling_setting_099,Irrelevant-number control,200000,200000.0,valid,8200.0,1200.0
scaling_setting_099,Irrelevant-number control,200000,400000.0,valid,8700.0,1450.0
scaling_setting_100,Primary wording,100000,,valid,4500.0,750.0
scaling_setting_100,Primary wording,800000,,valid,12450.0,3200.0
scaling_setting_100,Primary wording,50000,,valid,950.0,320.0
scaling_setting_100,Primary wording,400000,,valid,7200.0,1500.0
scaling_setting_100,Primary wording,200000,,valid,3250.0,625.0
scaling_setting_100,Paraphrased wording,400000,,valid,9200.0,1450.0
scaling_setting_100,Paraphrased wording,100000,,valid,5000.0,350.0
scaling_setting_100,Paraphrased wording,200000,,valid,7600.0,1250.0
scaling_setting_100,Paraphrased wording,800000,,valid,32000.0,2800.0
scaling_setting_100,Paraphrased wording,50000,,valid,750.0,320.0
scaling_setting_100,Concise wording,50000,,valid,750.0,230.0
scaling_setting_100,Concise wording,400000,,valid,9200.0,1200.0
scaling_setting_100,Concise wording,100000,,valid,1000.0,450.0
scaling_setting_100,Concise wording,800000,,valid,36000.0,1950.0
scaling_setting_100,Concise wording,200000,,valid,4200.0,950.0
scaling_setting_100,No-change control,200000,,valid,3500.0,420.0
scaling_setting_100,Irrelevant-number control,200000,400000.0,valid,9600.0,850.0
scaling_setting_100,Irrelevant-number control,200000,200000.0,valid,4500.0,1200.0
scaling_setting_100,Irrelevant-number control,200000,50000.0,valid,8500.0,1200.0
scaling_setting_100,Irrelevant-number control,200000,800000.0,valid,4600.0,875.0
scaling_setting_100,Irrelevant-number control,200000,100000.0,valid,7200.0,650.0
